"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSG00000125966.10",185.675454601341,-4.68986449218866,0.214471223873248,6.96606313152539e-107,1.12322447682865e-105
"ENSG00000097046.13",375.604767757702,2.54479050100576,0.116224525791753,7.20842486054051e-107,1.16151491765738e-105
"ENSG00000101460.13",111.971163026112,-6.48695128642381,0.297196253549991,9.83869926781311e-107,1.5842640427785e-105
"ENSG00000133477.17",430.633624456858,3.0969829193473,0.14177547481462,1.2375157317496e-106,1.99134391224828e-105
"ENSG00000170689.10",1186.95873881349,10.2703149049708,0.463834906122191,1.34280567858942e-106,2.15930789926725e-105
"ENSG00000151948.12",122.797399413127,-15.5257645341473,3.52724115499595,1.41224523135745e-106,2.26943413328626e-105
"ENSG00000072840.13",24.4035875487855,-4.39415443786238,0.201293712593404,1.82827687170011e-106,2.93599756455371e-105
"ENSG00000197006.15",1733.46618185632,3.26818764123222,0.14984483511364,1.84265285454417e-106,2.95708432082963e-105
"ENSG00000138600.11",1423.87439799771,-1.6608239562532,0.0759962122171339,2.05149755003997e-106,3.2900147407832e-105
"ENSG00000130517.14",758.249983037662,-2.41703871539157,0.110796314883281,2.42491452683534e-106,3.88624459695453e-105
"ENSG00000108511.10",972.544536854901,15.5527348989745,2.66098634189862,2.46629822260566e-106,3.94990216352711e-105
"ENSG00000176124.15",294.800631647771,1.85884938014172,0.0851373554511879,2.47936657304645e-106,3.96815602940877e-105
"ENSG00000185989.11",319.584069836424,4.17326019872386,0.191853130974216,2.53975472481499e-106,4.06206831441622e-105
"ENSG00000263753.10",320.69373188606,-1.54160390455338,0.070538076614484,2.5841334567248e-106,4.13026606532105e-105
"ENSG00000158014.15",49.6720787880782,3.98841503048205,0.183551621993609,3.02919316317455e-106,4.83835688087146e-105
"ENSG00000136634.7",50.6148162320234,6.41027466817911,0.293232782682146,4.78003343448199e-106,7.62974288322458e-105
"ENSG00000168675.19",121.50718939583,-5.39332588274392,0.248075226223029,4.9651967017668e-106,7.91997225410768e-105
"ENSG00000101096.20",301.111590143685,2.49156363445139,0.114443829856079,5.78898869703791e-106,9.22780339217097e-105
"ENSG00000176928.7",65.2791222274329,-4.48715361139278,0.206271161427306,6.32988536457882e-106,1.00832399258291e-104
"ENSG00000260027.5",755.078304886916,12.6190818948859,0.963714026703087,7.36475010320085e-106,1.17238726341235e-104
"ENSG00000172955.17",174.93751203558,-12.4309476862115,0.977740257468559,7.40830665835929e-106,1.17853108802874e-104
"ENSG00000211452.12",105.083144962362,-8.80914413787502,0.402709902579178,9.75712432083899e-106,1.55114765558398e-104
"ENSG00000137842.7",451.087697202034,-1.75152748604026,0.0804203973783053,9.95690739650402e-106,1.58184954899242e-104
"ENSG00000152778.10",374.397167069268,-2.18178367219877,0.100271300304059,1.0167963863805e-105,1.61430019872482e-104
"ENSG00000162676.13",47.6890180377901,4.54100795102046,0.208727560648479,1.34435382581781e-105,2.13291567915824e-104
"ENSG00000035681.9",897.367568730441,1.57454207551263,0.0723239022081996,1.52191660148846e-105,2.41302010693942e-104
"ENSG00000213626.13",893.45453400759,2.62741213819016,0.120898260071233,1.56694667598112e-105,2.48275853910792e-104
"ENSG00000223749.11",126.456096527513,8.63045816794297,0.395289712882439,2.51577731548811e-105,3.98348180134388e-104
"ENSG00000149503.13",899.911511148118,3.45670242575189,0.159394475298403,2.96593112742713e-105,4.69312659610404e-104
"ENSG00000154889.17",302.225300962395,-1.78037502966398,0.0819862948247056,3.08825237227886e-105,4.88342756950701e-104
"ENSG00000169992.10",310.806596979321,3.08605167177998,0.142333349621689,3.38689086693736e-105,5.35209880110641e-104
"ENSG00000245694.12",167.068051029582,3.02836913290569,0.139396167225159,3.41030947539925e-105,5.38552262966806e-104
"ENSG00000275216.2",2294.40811430689,5.42350699527196,0.250717596015106,5.43234514634476e-105,8.57299864258035e-104
"ENSG00000182600.10",135.936885099605,-3.67034332868801,0.169691096565183,5.72884695593335e-105,9.03491660361042e-104
"ENSG00000132423.12",276.382203588565,-2.18431830025419,0.10074122584938,6.12775101340596e-105,9.65761209816888e-104
"ENSG00000067715.15",357.957538808661,7.50351418854363,0.347471285513143,7.434993657444e-105,1.17101150104743e-103
"ENSG00000126903.16",417.124868056438,2.32911095487013,0.107484595186677,7.70219094377308e-105,1.21229116703482e-103
"ENSG00000183873.18",208.301437614487,8.86904438406052,0.405920836507732,8.30361239889672e-105,1.30608674229269e-103
"ENSG00000172831.14",1971.78841975868,-2.77215407148752,0.128071909420774,9.1150891544093e-105,1.43277619130626e-103
"ENSG00000291057.1",273.14075837687,-4.41517360322216,0.204247966551322,1.01498986395599e-104,1.59437991129754e-103
"ENSG00000164659.15",86.6190031993292,6.88913130375579,0.317985337011027,1.04197286006033e-104,1.63568389949061e-103
"ENSG00000074964.17",533.694937102699,-3.2766142337406,0.151515242411254,1.048303761792e-104,1.6445351813951e-103
"ENSG00000176422.14",769.439059240776,-1.80482597051483,0.083341953761201,1.33074903360242e-104,2.08624556416442e-103
"ENSG00000203499.12",465.860441238578,3.20609348501895,0.148077332813231,1.38910570632401e-104,2.17629614979562e-103
"ENSG00000136830.12",5402.1809354588,3.68444369238103,0.170539394438191,1.47895775673399e-104,2.31553893738886e-103
"ENSG00000109181.12",114.133645501404,-15.4080834616705,3.51441922125825,1.48270150651477e-104,2.31987111207063e-103
"ENSG00000077420.16",257.688347437601,-12.9944650838027,0.996289984455708,1.65836301815698e-104,2.59300724451919e-103
"ENSG00000151553.16",554.594660010965,-2.37298692700611,0.109856197100197,2.85080016029992e-104,4.45456280311075e-103
"ENSG00000102805.16",646.925050974784,-2.02911871706475,0.0939122804483277,3.1661759737371e-104,4.94410555898947e-103
"ENSG00000205208.5",343.937013383304,2.33365544157442,0.108042541676539,4.04437254313199e-104,6.31129384178239e-103
"ENSG00000103449.13",182.440209707632,-11.957782845626,0.811325650079135,4.28213762245911e-104,6.6779416067647e-103
"ENSG00000196754.13",1210.01895018758,5.30798223454659,0.246258996927829,4.34777053260052e-104,6.77584632019653e-103
"ENSG00000162407.9",348.568697275399,-3.38807391743642,0.157219890451583,5.89777577371795e-104,9.18544737059508e-103
"ENSG00000180190.13",113.328595760355,-15.3800822524827,3.5118829878009,5.92484144137921e-104,9.22155367458701e-103
"ENSG00000164039.15",398.640742101869,-2.52200760560178,0.117023272795872,6.72867259514859e-104,1.04657958616486e-102
"ENSG00000074370.18",91.0082730503764,5.59471179440552,0.259222725760023,6.96200654071736e-104,1.08216372610326e-102
"ENSG00000261701.9",115.859701475674,-15.4289080590326,3.51706320431591,7.10791206681451e-104,1.10412046761878e-102
"ENSG00000166387.14",280.845476162616,-2.57715031122487,0.119611790089741,8.67435041821462e-104,1.34656533845108e-102
"ENSG00000161011.20",18235.4223119637,-2.48456630611029,0.115318110569087,8.72536994264511e-104,1.35360066301609e-102
"ENSG00000064225.13",165.559154228849,-4.04879837027523,0.188255551003177,1.23813095021836e-103,1.91950706257417e-102
"ENSG00000088926.15",142.699549637023,-15.7575751143499,3.55286786741589,1.33219025921204e-103,2.06398244269701e-102
"ENSG00000130413.16",46.6125340227185,2.91048740034226,0.13505772484852,1.64298523232466e-103,2.54384238937047e-102
"ENSG00000135766.9",1962.58716913886,-2.46525929900685,0.114615751855948,1.8525092378002e-103,2.866380905993e-102
"ENSG00000146834.15",1485.72708140315,1.68817802125833,0.0784271151458783,2.89993740069799e-103,4.48414148463398e-102
"ENSG00000129657.16",1220.5748565403,2.06048816761526,0.0958378594343901,3.26088205810579e-103,5.03898567092196e-102
"ENSG00000157214.14",845.543306304497,2.77714377402668,0.129291422686976,3.54449071137186e-103,5.47368003158603e-102
"ENSG00000165905.18",268.728941912148,4.77518227748497,0.221890625520329,3.73564036241612e-103,5.76511983416149e-102
"ENSG00000175899.15",365.242159027117,-11.7905704387183,0.56225299225077,4.10422479846637e-103,6.32983397327109e-102
"ENSG00000112964.14",305.858348723216,-10.0448685089016,0.466636978315216,4.98866357856135e-103,7.68888699898836e-102
"ENSG00000259916.2",79.9300399527731,-8.49365873817659,0.393441831737706,8.64799398950336e-103,1.33202662285794e-101
"ENSG00000203326.12",251.172630812859,3.01952563569023,0.140781744397528,9.02880945453804e-103,1.38978129199438e-101
"ENSG00000120539.15",592.966194637811,1.87464342238677,0.0873577705904307,1.04571474627249e-102,1.60859915406204e-101
"ENSG00000266028.8",669.46648505995,2.8550792263425,0.133321834392494,1.18272923539809e-102,1.81818783624208e-101
"ENSG00000171105.14",817.714605068623,-2.81028747234588,0.131255447677022,1.20808507537551e-102,1.85596562905846e-101
"ENSG00000187045.19",125.247011452243,-4.43484971373633,0.207600848384288,1.56043188351297e-102,2.39572189174638e-101
"ENSG00000198099.10",140.511032791493,-12.1163402881775,0.973591630793117,1.64757566708153e-102,2.5278791775745e-101
"ENSG00000051180.17",272.247857074586,4.05668290372482,0.189973205917703,1.72313470632225e-102,2.64210280244414e-101
"ENSG00000114166.8",344.873135278512,-3.42697296345674,0.16026972258573,1.88228664703935e-102,2.88427033250526e-101
"ENSG00000178573.7",65.9806344650458,-7.82951461456601,0.363660502277406,2.51454606036677e-102,3.85061144292528e-101
"ENSG00000179241.13",513.846158507795,3.60598220739999,0.169091058454138,3.65011022112519e-102,5.58593865089848e-101
"ENSG00000165138.18",840.828807516344,1.79241596160127,0.0837963684216231,3.72223408716116e-102,5.6926453190061e-101
"ENSG00000104805.17",1224.40703713251,-1.6905871622395,0.0789730007266344,4.16792020982569e-102,6.37015913150386e-101
"ENSG00000143416.21",432.269591132854,-3.38735631182302,0.158922567718243,7.54759216666161e-102,1.15281582990598e-100
"ENSG00000179431.7",202.597056091615,1.87339955993603,0.0877343012836913,7.83877189335134e-102,1.19652102338681e-100
"ENSG00000157131.12",116.243524523141,-15.4350098559894,3.51890492084315,8.40096857831077e-102,1.28151191203249e-100
"ENSG00000166068.13",439.26773211841,2.21333547133186,0.103707532542036,8.90697500603326e-102,1.35782774947558e-100
"ENSG00000221947.8",50.0362265742667,-4.43768883235992,0.20855047518008,1.01267038196313e-101,1.54277961783235e-100
"ENSG00000289850.1",582.334833082327,11.9154646533832,0.798767051856461,1.07451237580966e-101,1.63594509217021e-100
"ENSG00000198055.11",1113.90388688843,2.05782412043222,0.0964798324569885,1.14876508743666e-101,1.74787441330609e-100
"ENSG00000162599.18",518.896037268894,-3.24111138538937,0.152187379500594,1.1509863733789e-101,1.75013299322165e-100
"ENSG00000117318.9",454.760787999678,-4.6551114332377,0.218812466088747,1.16557594772174e-101,1.77118325875489e-100
"ENSG00000116704.8",773.153261680506,-2.65200777230217,0.124666202525319,1.27767230897617e-101,1.94028101090109e-100
"ENSG00000161896.12",106.663248990101,-15.2995095463005,3.50704314072201,1.34590416732772e-101,2.04259232448567e-100
"ENSG00000114859.16",602.333452317275,2.95157435644335,0.138494853699314,1.45325328679981e-101,2.20410081831304e-100
"ENSG00000109472.14",40.2439385792752,-5.72829043936474,0.26835456073447,1.8455404850069e-101,2.7972834753924e-100
"ENSG00000184254.17",1157.44657825644,8.47604140997296,0.397224099950278,1.96515116388162e-101,2.97667763350461e-100
"ENSG00000057657.17",514.440533064473,7.45990845647138,0.349290930482566,2.18587546637093e-101,3.30890555779324e-100
"ENSG00000136104.21",703.083048571425,1.94843387479399,0.0914575313089027,2.23959053727764e-101,3.38805827075676e-100
"ENSG00000265158.2",55.9989555245194,-5.01576988218216,0.23582126954556,2.27040827762975e-101,3.43249312552414e-100
"ENSG00000011275.19",1383.16461782181,1.76053303188455,0.0826236482133786,2.34782942563329e-101,3.54728350433945e-100
"ENSG00000287709.3",164.129927422974,-15.8883083769965,3.53767747701522,4.26628895641778e-101,6.44174373832668e-100
"ENSG00000138823.14",763.884128686475,-12.511514430408,0.582620606780584,4.89271196556811e-101,7.38289719785313e-100
"ENSG00000106034.18",195.161240629246,-5.15418038625578,0.242838434132819,5.47750110036642e-101,8.26007165935255e-100
"ENSG00000059378.13",1036.62368481764,-1.81677763681898,0.0854514959245053,6.55548330195646e-101,9.87939618685076e-100
"ENSG00000203950.7",271.153641801929,-15.559469839256,3.53284638094698,6.81181427757439e-101,1.02591883897698e-99
"ENSG00000178301.4",66.982165732351,-3.21762037038063,0.151747392306276,8.93877920517876e-101,1.34540522751711e-99
"ENSG00000158793.14",337.79674888156,-1.83592928236721,0.0865204214398037,1.32848666178283e-100,1.9982828818242e-99
"ENSG00000182986.15",270.362242023301,2.69023043017613,0.127213054631974,2.39109307425558e-100,3.59435769662306e-99
"ENSG00000092470.12",318.641865704812,3.01878960347908,0.142682351340489,2.5015540225041e-100,3.75802717194781e-99
"ENSG00000120647.10",276.775721346743,2.06722032856294,0.0975260329527437,2.54298122165594e-100,3.81784747127371e-99
"ENSG00000022267.19",275.321382137796,3.09057946859044,0.146678454696438,2.64672153773001e-100,3.97108548595234e-99
"ENSG00000105852.11",134.0864547784,-12.7649761967589,1.32170527007745,2.84881988986938e-100,4.27161118713937e-99
"ENSG00000100234.12",409.445115239853,-2.43494803917929,0.115058038184182,2.99211802267194e-100,4.48364638211238e-99
"ENSG00000224189.8",69.2098350700489,6.1541585217905,0.289131458559589,3.18477637778566e-100,4.76933314935607e-99
"ENSG00000134538.3",503.692737659889,-13.9313688513864,1.03268837698168,3.9672307981647e-100,5.93734711324574e-99
"ENSG00000153066.13",689.258429288468,-1.22538533261385,0.0577964187404449,4.07418762935411e-100,6.09357873959632e-99
"ENSG00000145506.14",538.259092784245,4.85390968465116,0.229862549372554,4.20323015666427e-100,6.28262551610655e-99
"ENSG00000154917.11",178.562567762625,2.71657268878929,0.128584609678094,5.21236610642676e-100,7.78609480463786e-99
"ENSG00000167747.17",1735.9856895669,2.07548358339949,0.0981049540035666,5.26530446911325e-100,7.86022919207472e-99
"ENSG00000118514.14",172.872001477549,-9.05543205339456,0.427663520570735,5.89443728758274e-100,8.79009268323714e-99
"ENSG00000148154.10",1178.12129580918,1.4126678762517,0.0667027087892429,5.8955907727661e-100,8.79009268323714e-99
"ENSG00000204103.4",80.4936483952835,-3.32229729228011,0.157255165059263,6.64813761657837e-100,9.90589187775113e-99
"ENSG00000181218.6",136.37279140345,5.42546092289433,0.256875138749823,6.91850159792584e-100,1.03022778340023e-98
"ENSG00000106069.26",119.848353372925,-5.16757005811009,0.2448693630282,7.06955973566596e-100,1.0520621132945e-98
"ENSG00000139835.14",199.89983311827,-1.90164273921143,0.0899634799650478,8.11499369845729e-100,1.20688300145309e-98
"ENSG00000149636.16",691.372768823333,2.27084400581002,0.10745370045962,8.18253492835462e-100,1.21616637724249e-98
"ENSG00000189157.14",170.131620898836,-3.17443326102039,0.15045071514684,9.38795396876235e-100,1.39445462609177e-98
"ENSG00000157557.13",2275.02281274622,-2.27564320380194,0.108026522625844,1.04051355432988e-99,1.54457733930556e-98
"ENSG00000163586.10",168.914947954849,-15.9897603151086,3.58018388268932,1.1564197615756e-99,1.71556063442736e-98
"ENSG00000101846.9",138.903778180171,-4.72971548843464,0.224605418077145,1.23204795943473e-99,1.82661492412823e-98
"ENSG00000160325.15",215.935146066422,-2.91417833866007,0.138198158648972,1.36183352683884e-99,2.01777343081406e-98
"ENSG00000114790.13",272.535001075517,-2.05964213940103,0.0975970668591653,1.55206211060823e-99,2.29819371502844e-98
"ENSG00000101276.18",275.757418117562,14.5114416086965,2.63432712586788,1.56470919925185e-99,2.31547714588353e-98
"ENSG00000107796.13",453.211258830591,-4.23307693672956,0.201098978902497,1.7701270636559e-99,2.61782614501191e-98
"ENSG00000109458.10",131.091676487124,-2.34424102776401,0.111168599929079,1.83149367651149e-99,2.70689522780488e-98
"ENSG00000142156.16",1524.26532701971,2.38104498785744,0.113075580839624,2.84675989916027e-99,4.20481308239773e-98
"ENSG00000122557.11",513.478284952547,-1.30870677470309,0.0620166979430071,2.98139574768541e-99,4.40094036067595e-98
"ENSG00000135127.12",372.655011548577,2.55016529598329,0.121156915508835,2.99476067367786e-99,4.41792302860391e-98
"ENSG00000162496.9",776.193584335333,-3.12887083856484,0.14876403815129,3.74660235918908e-99,5.52362213737429e-98
"ENSG00000103642.12",648.169913599371,-2.91527999019052,0.138639941502806,4.00197177669912e-99,5.89645357744297e-98
"ENSG00000139194.8",293.404496546989,-5.69407238937341,0.270979868791942,4.11225542884589e-99,6.0551877675461e-98
"ENSG00000134986.14",114.222810799585,-2.40109592127409,0.114183706299964,5.18060453596581e-99,7.62357734409689e-98
"ENSG00000113790.11",771.314170335643,-2.55352178888736,0.121585208827717,5.31070566953676e-99,7.8101901149949e-98
"ENSG00000176623.12",739.172185170484,-1.67306050774296,0.0794529584525914,5.63714432106811e-99,8.28513705257974e-98
"ENSG00000265992.1",532.395761661555,5.3263849501769,0.25383202560383,6.16860625829339e-99,9.06064114042834e-98
"ENSG00000138075.14",131.917144917243,-12.8421172944738,1.32028327295557,7.13623646446297e-99,1.04754482241941e-97
"ENSG00000131323.17",1357.70406549007,1.88276605414858,0.0895638982678637,7.75037939094675e-99,1.13699358192944e-97
"ENSG00000048052.25",249.617730065786,5.62258759839885,0.26752238113226,1.00999761635473e-98,1.48076872753341e-97
"ENSG00000135220.11",339.850528125026,-17.1146522922639,3.70031994229741,1.17201970256502e-98,1.71725107684281e-97
"ENSG00000166391.15",214.144260918613,-11.7884514790108,0.722610238268745,1.42430628709839e-98,2.08561643803168e-97
"ENSG00000230623.8",114.262559256764,-12.680086342556,1.32165271390853,2.28262239852453e-98,3.34039214955983e-97
"ENSG00000163781.14",2081.31788513853,1.98303561502805,0.0944772081870919,2.32597489772264e-98,3.40173828791936e-97
"ENSG00000006025.13",276.82124828094,4.9695680899659,0.236557012417541,2.53980539175863e-98,3.71217956059442e-97
"ENSG00000115255.12",470.021625889986,-2.42029806086217,0.115526090543252,2.73112985633281e-98,3.98936440453633e-97
"ENSG00000171680.23",373.741437217702,3.71666072545294,0.177414143393589,3.06535511932234e-98,4.4748155770759e-97
"ENSG00000077984.6",362.059185968664,12.5067172882019,0.976975662611192,3.18051106445327e-98,4.64006869114432e-97
"ENSG00000224389.9",692.654425267463,-9.35314413912061,0.447065465480805,3.24027895939787e-98,4.72436252698949e-97
"ENSG00000289479.1",194.182328522538,4.71522326163656,0.225218143854383,3.35502976764502e-98,4.88866944854827e-97
"ENSG00000131470.15",435.38396415701,3.57357804765725,0.170710955038488,3.3687431991905e-98,4.90564192053792e-97
"ENSG00000163430.13",837.055923253123,-10.7793314331599,0.51416012604069,3.39978474577535e-98,4.94781173387931e-97
"ENSG00000004660.15",224.855346653558,4.18004473424095,0.199499840633737,3.46527290454753e-98,5.04003041983517e-97
"ENSG00000149548.15",80.299916702033,3.37375886007794,0.161283053804034,3.84700089736092e-98,5.59180650631697e-97
"ENSG00000068438.15",1250.7852332408,1.40265384143312,0.0669116566995825,5.25691071211641e-98,7.63650680877534e-97
"ENSG00000130021.15",196.724486792771,-15.0201981371197,3.47549198807672,5.53227523689178e-98,8.03160569385187e-97
"ENSG00000143437.21",551.07663978886,-1.7139918281287,0.0818322374251882,5.59601313068762e-98,8.11917580128049e-97
"ENSG00000099260.12",254.344648507602,-12.9751227224438,1.00684033561392,5.6921696673506e-98,8.25364601765838e-97
"ENSG00000143126.8",513.003963845174,3.04652279868596,0.14578523092251,5.9122431990262e-98,8.56752216107818e-97
"ENSG00000073008.16",2984.81255960975,-1.45040063208298,0.0692814602964949,6.1964910149428e-98,8.97395476194551e-97
"ENSG00000102109.9",319.070461803305,3.98072909020746,0.190717452397497,6.22183745683301e-98,9.00517132463381e-97
"ENSG00000163006.12",279.297905543404,2.07460012741975,0.0986719361782996,6.45940436825976e-98,9.34331992390606e-97
"ENSG00000116396.15",184.0318034207,3.29937272655279,0.157635845406779,6.63630754126915e-98,9.59336216754008e-97
"ENSG00000171903.17",299.91212636774,-9.54669150503103,0.457328506871906,7.52240077610414e-98,1.0867672800076e-96
"ENSG00000076003.5",2105.00775298908,3.03105492945258,0.144614469858322,8.00821532208031e-98,1.15624998246036e-96
"ENSG00000039537.16",115.21142255032,-15.4187824110156,3.5192462453851,8.78296801913698e-98,1.26734066477839e-96
"ENSG00000128578.10",290.780424250052,3.2961497698658,0.157772536234783,8.89768756468517e-98,1.28311461656853e-96
"ENSG00000197408.10",193.866745141679,-11.3954110206035,0.709559668611682,1.01496378741775e-97,1.46276728852907e-96
"ENSG00000125430.9",89.3404079121402,-3.78178155662651,0.181160691324973,1.11331129306964e-97,1.60353283939945e-96
"ENSG00000106852.16",195.923978398774,11.8029575097992,0.957121925389184,1.27230259397217e-97,1.83142175208685e-96
"ENSG00000162927.14",154.207220263434,-2.30950627678242,0.110638550325796,1.46192586039931e-97,2.1031012180705e-96
"ENSG00000222041.13",740.659426288076,2.15924386374224,0.103394959859183,1.54797812891885e-97,2.22554652178883e-96
"ENSG00000107201.11",682.456758893342,-2.86350251094898,0.137311702192937,1.63138152331979e-97,2.34403766245423e-96
"ENSG00000166557.14",852.548886424092,-12.1957628069843,0.983888376890223,1.73408976759012e-97,2.49010677569727e-96
"ENSG00000147647.13",119.571017158875,-15.4743045324757,3.52549190767985,2.16916070644876e-97,3.11297498120027e-96
"ENSG00000166275.16",501.532994120786,-2.36071767805839,0.113275799010911,2.92590878784585e-97,4.19645287561152e-96
"ENSG00000128641.19",3887.70569900685,-2.75557997214006,0.131912149447781,3.6213033774933e-97,5.19068053825246e-96
"ENSG00000216588.9",163.801180039425,-15.9479928758932,3.576897834923,3.77626502679049e-97,5.40953381491561e-96
"ENSG00000278023.7",74.1337453661256,5.63546086789138,0.270021461398411,5.48505829697236e-97,7.85265940996929e-96
"ENSG00000115486.13",743.183930290248,-1.51006915605783,0.0724510578618926,5.4883812734968e-97,7.85268335101341e-96
"ENSG00000127955.17",787.585586584833,-3.70596367549294,0.178409538176892,6.5423022536414e-97,9.35498018219367e-96
"ENSG00000134548.11",50.5043556268569,-3.52521890500657,0.169871462461904,7.66507810737902e-97,1.09538670354007e-95
"ENSG00000189369.9",88.9474414045043,-15.0109430818016,3.4750566528787,8.10411937201677e-97,1.15743198559694e-95
"ENSG00000171877.21",318.147466474996,12.7296810001952,1.27721803046853,8.3018717118848e-97,1.18496247012606e-95
"ENSG00000163947.12",559.169818722801,3.83910959419439,0.184697793978619,9.35959462682525e-97,1.33513352541578e-95
"ENSG00000156222.12",188.415408027913,-12.5356843574033,0.995097858594313,1.44348154479817e-96,2.05787095861353e-95
"ENSG00000280587.3",83.6044987831694,-4.45712286610571,0.214828837952692,1.49328804781676e-96,2.12759954551265e-95
"ENSG00000143669.16",329.96353760931,-2.22447730720586,0.107179107271146,1.79159070647399e-96,2.55108338545946e-95
"ENSG00000184227.8",207.44741720702,-2.4194367358686,0.116800264357786,1.7957858222544e-96,2.55552480912907e-95
"ENSG00000268621.6",64.6108845276206,7.11948208918532,0.341519010695547,1.911172787195e-96,2.71809969273463e-95
"ENSG00000108515.18",743.826782047565,-4.2509639343467,0.205270481680912,1.93237195729644e-96,2.74660480896156e-95
"ENSG00000236081.1",353.069393022239,6.72013831334883,0.324121895036661,2.34265786296094e-96,3.32777912100391e-95
"ENSG00000212978.6",70.9302433408535,-8.2968027653506,0.397510444810803,3.21064737405974e-96,4.55804457748314e-95
"ENSG00000243137.8",42.9831682271814,-6.61710158093097,0.318407329200104,4.14709034082438e-96,5.88396312335244e-95
"ENSG00000066279.19",1099.31015776903,4.30207002038521,0.208110306630131,4.15665118308155e-96,5.89400729846984e-95
"ENSG00000079482.14",434.115654052644,1.83731046557961,0.08867658780967,4.18966890630631e-96,5.93728079914565e-95
"ENSG00000019186.10",77.4579495435491,5.92875261919992,0.286569855179565,5.23512982087194e-96,7.4144047928163e-95
"ENSG00000112195.9",149.090697216883,12.5123393185835,1.28871077911667,7.37705210713248e-96,1.04417380570026e-94
"ENSG00000291084.1",28.6293377100579,-5.92901279058988,0.285424288868329,8.36743491184063e-96,1.18365066462851e-94
"ENSG00000175567.11",178.476912457357,6.44423674871025,0.309823642546011,9.40005721760598e-96,1.32893308913905e-94
"ENSG00000213928.10",253.126273436978,-3.56528009133057,0.172764750744117,9.86951457166599e-96,1.39447257936728e-94
"ENSG00000151612.18",288.913530134733,3.82826996589618,0.185603744237778,1.05509281244917e-95,1.48986381619978e-94
"ENSG00000163412.13",310.887392361924,-1.96478402113409,0.0949581907023249,1.08217543656403e-95,1.52719838347191e-94
"ENSG00000168874.13",342.571994496215,-9.47558176684482,0.458571010260524,1.10982101996276e-95,1.56528260363038e-94
"ENSG00000136159.4",913.73718584405,1.87841027543431,0.090846319246041,1.31192374818488e-95,1.84922854261953e-94
"ENSG00000090054.16",2189.96683972028,1.30606208986414,0.0632803941495944,1.37078924447172e-95,1.93105666343106e-94
"ENSG00000163655.16",2911.84822624815,2.19743028152084,0.106952569709807,1.61436207033033e-95,2.27283423428664e-94
"ENSG00000188277.10",271.778509040676,4.1929297196966,0.203319001810898,2.02144685897713e-95,2.84427632390793e-94
"ENSG00000116260.17",1372.89347837852,2.5833726273822,0.125286457275062,2.04805805234156e-95,2.88001342813288e-94
"ENSG00000131482.10",125.850903073019,-12.8271651245891,1.3293772189979,2.15419821966586e-95,3.02747703640733e-94
"ENSG00000167550.11",81.1595293285649,5.07748720512038,0.246059721978508,2.23002740938234e-95,3.13219284448492e-94
"ENSG00000136108.15",1831.43841861353,3.32015470667539,0.161434719943454,2.61461429085914e-95,3.6701952731794e-94
"ENSG00000261183.7",103.876700350216,4.99197997528408,0.241802634790216,2.64935844486037e-95,3.71676978286348e-94
"ENSG00000248187.1",86.2332003062779,-14.9576708376847,3.46997328732832,3.02568573369875e-95,4.24221144398341e-94
"ENSG00000133863.9",36.3876110083177,5.40285558220455,0.261421925385046,3.07193879278796e-95,4.30452025177032e-94
"ENSG00000076067.14",1108.75384225346,2.40213732694609,0.116591277556774,3.50483915940913e-95,4.90822139593905e-94
"ENSG00000143278.5",279.759346108332,-13.1102070017746,1.01749527465006,4.32471080910569e-95,6.05281122139476e-94
"ENSG00000164283.13",227.096975720432,11.2174861098022,0.642280651329714,6.00891707545764e-95,8.40505238275586e-94
"ENSG00000196196.3",125.706329687208,-3.38438508116356,0.164533574131595,6.43526653687725e-95,8.99611627530145e-94
"ENSG00000084764.12",612.156797059411,-2.30079187878032,0.111792965403579,6.71880760097833e-95,9.38696466651978e-94
"ENSG00000132294.15",1608.86070967839,-2.59622550191645,0.126100245426321,7.09724263066987e-95,9.90985359912053e-94
"ENSG00000243927.6",1021.02875859257,2.17682167751046,0.105853947598883,7.27746383872979e-95,1.0155525477889e-93
"ENSG00000143158.11",1226.78360125876,-2.33717938329274,0.113597500919255,7.49120819963175e-95,1.04476621226925e-93
"ENSG00000144893.13",35.1200453843306,3.71588098035401,0.180934225805473,7.67021990662318e-95,1.06910441902704e-93
"ENSG00000080493.19",134.014666227696,-8.79716817957515,0.425599051337978,8.13763677783553e-95,1.13358950797872e-93
"ENSG00000171208.10",296.883599702531,3.73531392992426,0.181675859296727,8.16301248037375e-95,1.1364578512389e-93
"ENSG00000173511.10",390.057959565951,2.98240285453957,0.145153527504123,8.41839889379337e-95,1.1713262573315e-93
"ENSG00000180432.6",406.720372382521,-14.5295442528794,1.37837872497116,8.67576355407045e-95,1.20642892372791e-93
"ENSG00000132970.14",248.381773680649,2.25043740012784,0.109492854473453,1.2992852149023e-94,1.80569474190431e-93
"ENSG00000176406.25",375.128613205601,3.8926601129531,0.189583823758607,1.3843914164615e-94,1.92284681475889e-93
"ENSG00000163507.15",644.785523172808,3.53508861373033,0.17228766674148,1.56172305204424e-94,2.16788335529531e-93
"ENSG00000148019.14",828.748075877438,1.67853286363674,0.0815946079901536,1.57714962695037e-94,2.18801873771601e-93
"ENSG00000237651.8",97.4768657149274,-12.4450972460339,1.3198642183699,1.62537883277184e-94,2.25361194729504e-93
