,Hep_D1_1,Hep_D1_2,Hep_D1_3,SW1116_D1_1,SW1116_D1_2,SW1116_D1_3,SW48_D1_1,SW48_D1_2,SW48_D1_3
ENSG00000285300.1,0,0,0,0,0,0,0,0,0
ENSG00000285303.1,0,0,0.105327,0,0,0,0,0,0
ENSG00000285304.1,0.235392,0.12099,0,0.12785,3.119114,2.47917,0.757512,3.089669,1.115292
ENSG00000285314.1,0.046571,0,0,0.034922,0.035807,0.03753,0.808569,0.78769,0.460537
ENSG00000285323.1,0,0,0,0,0,0,0,0,0
ENSG00000285325.1,0,0,0,0,0,0,0,0,0
ENSG00000285329.1,0,1.837552,1.656688,0.682858,0.190619,0.845145,0,1.18819,3.623076
ENSG00000285330.1,2.735817,2.335193,1.911375,0,0,0,0,0,0
ENSG00000285331.2,9.586386,8.513975,8.733414,1.722865,2.102909,1.740203,1.05407,1.392942,1.395111
ENSG00000285336.1,0,0,0,0,0,0,0,0,0
ENSG00000285338.1,0.33915,0,0,0.089588,0,0.092908,0,0,0.585086
ENSG00000285347.1,0.8305,0.419287,0,0,0,0,0,0,0
ENSG00000285354.1,0,0,0,0,0,0,0,0,0
ENSG00000285361.1,0.050696,0,0.051179,0,0,0.099593,0,0,0
ENSG00000285366.1,0,0,0,0,0,0.186356,0,0,0.217015
ENSG00000285367.3,0.358406,0.220921,0.163063,0.018686,0.06675,0.097114,0.022074,0,0.021485
ENSG00000285373.3,2.388595,1.483308,1.020426,3.276086,4.542564,2.617668,0,0,0
ENSG00000285374.1,0,0,0,0,0,0,0.075708,0.07685,0.663491
ENSG00000285382.1,1.088053,0.83158,0.970449,0.063222,0.269652,0.283161,0.785576,0.902423,0.626407
ENSG00000285388.1,0,0,0,0,0,0,0,0,0
ENSG00000285398.1,0,0,0,0,0,0,0,0,0
ENSG00000285401.1,0,0,0,0,0,0,0,0.20662,0.195958
ENSG00000285402.1,0,0,0,0,0,0,0.083731,0.139744,0.081516
ENSG00000285404.1,0,0,0,0,0,0,0,0,0
ENSG00000285405.1,0,0,0,0,0,0,0,0,0
ENSG00000285407.1,0,0,0.035115,0,0,0,0,0,0.037972
ENSG00000285409.1,0,0,0,0,0,0,0,0,0
ENSG00000285410.1,2.646387,2.548238,3.034925,1.916117,2.19103,1.701838,1.896394,1.815422,1.860018
ENSG00000285412.2,0,0,0,0,0,0,0,0,0
ENSG00000285413.1,0.016325,0.03238,0.049565,0,0.034387,0,0.164333,0.239462,0.177734
ENSG00000285416.1,0.324436,0.10599,0.855308,0.299287,0.112256,0.415739,0.726795,1.03724,2.241721
ENSG00000285417.1,3.950084,5.008136,5.00196,2.877768,1.880186,1.371984,0.788574,1.638908,1.38059
ENSG00000285420.1,0,0,0,0.080182,0,0,0,0.196782,0.094188
ENSG00000285424.1,0,0,0,0,0,0.014198,0,0.016248,0
ENSG00000285427.1,0.989689,0.341854,0.206458,0.10442,0.077585,0,0.177463,0.171747,0.201446
ENSG00000285437.2,48.2619,43.342058,43.010579,20.120618,17.380298,18.456916,187.944538,177.768612,211.84209
ENSG00000285444.1,0,0.020333,0,0,0,0,0,0,0
ENSG00000285445.1,0,0,0,0,0,0,0,0,0
ENSG00000285446.1,0,0,0,0,0,0,0.29177,0,0
ENSG00000285448.1,0,0.05744,0.058299,0.054503,0,0.226869,0,0,0
ENSG00000285454.1,0.026018,0.025817,0.026313,0,0.027409,0,0.029158,0.117796,0.056768
ENSG00000285458.1,2.815627,2.176072,2.475785,1.143805,1.322898,1.57448,1.417634,1.739744,1.71013
ENSG00000285462.1,0,0,0,0,0,0,0,0,0
ENSG00000285467.1,0.294461,1.3166,1.125349,0,0,0,0.315449,0.241435,0.356976
ENSG00000285470.1,0,0,0,0,0,0,0,0,0
ENSG00000285471.1,0,0,0,0,0,0,0,0,0
ENSG00000285472.1,0,0,0,0,0,0,0,0,0
ENSG00000285473.1,0,0,0,0,0,0,0,0,0
ENSG00000285480.2,0,0,0,0.492275,0.180471,0.16548,1.441294,0.620547,1.136869
ENSG00000285483.1,0,0,0,0,0,0,0,0,0
ENSG00000285486.1,0,0.014017,0,0,0,0,0.015805,0.031878,0
ENSG00000285491.1,0,0,0,0,0,0,0,0,0
ENSG00000285492.2,0,0.004281,0,0,0,0.174152,0.00482,0.014565,0
ENSG00000285498.1,0,0,0,0,0,0,0,0,0
ENSG00000285505.1,0,0,0,0,0,0,0.50587,0,0.500669
ENSG00000285508.1,10.102515,15.131605,12.143272,11.285083,10.173698,8.424763,3.71905,2.034494,4.037042
ENSG00000285509.1,0,0.067439,0.079844,0.116831,0.186924,0,0.203992,0.277833,0.162919
ENSG00000285513.1,0.717564,0,0.204982,0,0,0,0,0,0
ENSG00000285517.1,0.732454,0.887098,0.7172,13.157384,15.849392,11.836105,2.580566,1.748246,1.846656
ENSG00000285518.1,0.581054,0.652461,0.941673,0.089462,0.403364,0,0.110116,0.216538,0.207089
ENSG00000285519.1,0,0,0,0,0,0,0,0,0
ENSG00000285520.1,0,0,0,0,0,0,0,0,0
ENSG00000285521.1,0,0,0.060433,0,0,0,0,0.068556,0.131639
ENSG00000285522.1,0,0,0,0,0,0,0,0,0
ENSG00000285523.1,0,0,0,0.096077,0,0.019979,0,0,0
ENSG00000285524.1,0.14619,0,0,0,0,0,0,0,0
ENSG00000285525.1,0,0,0,0,0,0,0,0,0.050936
ENSG00000285526.1,0,0,0,0,0.083787,0.309101,0.250881,0.521194,0
ENSG00000285527.1,0.098833,0.038416,0.215529,0.055036,0.020397,0.019074,0.088133,0.221906,0.051544
ENSG00000285528.1,0.521811,0.431676,0.509743,0.25593,0.199395,0.133465,0.154233,0.153687,0.208325
ENSG00000285529.1,0,0.555589,0.374083,0.261936,0.098068,0,1.639494,0.429991,0.732232
ENSG00000285530.1,0.015229,0,0.01977,0,0,0,0.019121,0.051533,0.049729
ENSG00000285531.1,6.234687,6.891686,0.861313,8.797585,9.006801,7.485232,10.485581,11.51957,9.823712
ENSG00000285532.2,0,0.107919,0,0,0.457179,0.1058,0,0,0
ENSG00000285533.4,3.498454,2.522754,1.92087,2.333144,1.962875,1.933681,1.310742,1.263167,1.78066
ENSG00000285534.1,0,0,0,0,0,0,0,0,0
ENSG00000285535.2,0,0,0,0,0,0,0,0,0
ENSG00000285536.1,0,0,0,0,0,0,0,0,0
ENSG00000285537.1,0,0,0,0,0,0,0,0,0
ENSG00000285538.1,0,0,0,0,0,0,0,0,0
ENSG00000285539.1,0,0,0,0,0,0,0,0,0
ENSG00000285540.1,0.610123,0.316201,0.066339,0.35404,0.542325,0.394154,0.841486,1.215075,0.983534
ENSG00000285541.1,0.617652,0.647514,0.626399,0.309513,0.343708,0.352952,1.039605,0.518422,1.241181
ENSG00000285542.1,0.797508,0.678227,0,0.045968,0.206652,0.11743,0.038241,0.026886,0.181662
ENSG00000285543.1,0,0,0,0,0,0,0,0,0
ENSG00000285544.1,0,0,0,0,0,0,0.037167,0.037571,0
ENSG00000285545.1,0.062843,0.062493,0,0.059247,0,0.061662,0.141916,0,0.069094
ENSG00000285547.1,0,0,0,0,0,0,0.054101,0,0
ENSG00000285548.1,0,0,0,0,0,0,0,0,0
ENSG00000285549.1,0,0,0,0,0,0,0,0,0
ENSG00000285550.1,0,0,0,0,0,0,0,0,0
ENSG00000285551.2,0,0,0,0,0,0.021721,0,0,0
ENSG00000285552.1,0,0,0,0,0,0,0,0,0
ENSG00000285553.1,0,0,0,0,0,0,0,0,0
ENSG00000285554.1,0.539126,0.297795,0.423034,0,0.063164,0.058792,0,0,0
ENSG00000285555.1,0,0,0,0,0.307836,0.205089,0,0,0
ENSG00000285556.1,0,0,0,0,0,0,0,0,0
ENSG00000285557.1,0,0,0,0,0,0,0,0.146243,0.13939
ENSG00000285558.1,0,0,0,0,0,0,0,0,0
ENSG00000285559.1,0.075241,0.074877,0,0.141678,0,0,0,0,0
ENSG00000285560.1,0.255777,0,0.085859,0,0.269894,0.083493,0.677004,0.098391,0.376751
ENSG00000285561.1,0,0,0,0,0,0,0,0,0
ENSG00000285562.1,0,0,0,0,0,0,0,0,0
ENSG00000285563.1,0.044853,0.045795,0.031625,0,0.082245,0.015498,0.192407,0.169348,0.300837
ENSG00000285564.2,0.030122,0,0.011812,0,0,0,0.067088,0.033816,0.076185
ENSG00000285565.1,0.568555,0,0.358719,0.758604,0,0.207842,0.914742,0.466205,0
ENSG00000285566.2,0,0,0,0,0,0,0,0,0
ENSG00000285567.2,0,0,0.146356,0.068373,0.306325,0.071176,0.574984,1.100284,1.439678
ENSG00000285568.1,0,0,0,0,0,0,0,0,0.074474
ENSG00000285569.4,0.023492,0,0,1.530153,1.841915,1.675274,0.273569,0.117655,0.134152
ENSG00000285570.1,0,0,0.232651,0.072446,0.162383,0.150847,0.087155,0.177154,0
ENSG00000285571.1,0.12554,0,0,0.236714,0.198579,0,1.700982,2.372879,1.449241
ENSG00000285572.2,0.318137,0.429724,0.442478,0.422453,0.351137,0.224718,0.790419,0.929737,0.89251
ENSG00000285573.1,0.075031,0.149335,0.075614,0,0,0,0,0,0
ENSG00000285575.1,0,0.040071,0,0.114405,0.042523,0.277678,0,0,0
ENSG00000285576.2,0,0,0,0,0,0,0,0,0
ENSG00000285577.1,0.194285,0.419417,0.307127,0.322466,0.356059,0.488073,0.71422,0.790867,1.168604
ENSG00000285578.1,0,0,0,0,0,0,0,0,0
ENSG00000285579.1,0.023031,0,0,0,0.024119,0,0,0,0
ENSG00000285580.1,0.042086,0,0,0,0,0,0.047319,0,0
ENSG00000285581.1,0,0,0,0,0,0,0.083107,0.139874,0.350568
ENSG00000285582.1,0.086923,0.08565,0.046965,0.043294,0.099148,0.085939,0.26062,0.265651,0.235342
ENSG00000285583.1,0.180905,0.17254,1.048197,0,0,0,2.495478,1.98992,1.282681
ENSG00000285584.4,0,0,0,0.069113,0,0.054898,0,0,0
ENSG00000285585.1,0.497478,0.43284,0.287975,0,0,0,0,0,0
ENSG00000285586.1,0,0,0.052919,0,0,0,0,0,0
ENSG00000285587.1,0,0.041178,0.12599,0,0,0,0,0,0
ENSG00000285588.1,0.32607,0,0,0,0,0,0,0,0
ENSG00000285589.1,2.325089,2.206612,2.011978,2.119628,1.983723,2.181931,4.398705,4.517332,4.871631
ENSG00000285590.1,0,0,0,0,0,0,0,0,0
ENSG00000285591.1,0,0,0,0.016259,0.054216,0.016904,0.03839,0.058098,0.039448
ENSG00000285592.1,0,0,0,0,0,0,0,0,0
ENSG00000285593.1,0,0,0,0.303435,0.113835,0.105379,0,0,0
ENSG00000285594.1,0,0,0,0,0,0,0,0,0
ENSG00000285595.1,0,0,0,0,0,0,0,0,0
ENSG00000285596.1,0.813044,0.586488,1.014292,0.726523,1.227751,0.707354,1.535402,2.61328,3.161488
ENSG00000285597.1,0,0.075194,0,0,0,0,0.171078,0,0
ENSG00000285598.1,0,0,0,0,0,0,0,0,0
ENSG00000285599.1,0.379759,0.126315,0.386292,0.355524,0,0,1.057708,1.527619,1.277334
ENSG00000285600.2,0.059329,0.057399,0,0.989512,0.60896,0.375245,1.061051,1.179748,1.525809
ENSG00000285601.1,0,0,0,0,0,0,0.309969,0.22215,0.181053
ENSG00000285602.1,0.146953,0.120714,0.050069,0.408584,0.151753,0.109967,0.13022,0.079888,0.155862
ENSG00000285603.1,0,0,0.196482,0,0,0,0.111041,0,0
ENSG00000285604.1,0,0,0,0,0,0,0,0,0
ENSG00000285605.1,0,0,0,0,0,0,0,0,0
ENSG00000285606.1,0,0,0,0,0,0,0.045835,0,0.044624
ENSG00000285607.1,0,0,0,0,0,0,0,0,0.028395
ENSG00000285608.1,3.373313,6.040571,3.313736,7.058731,6.666687,5.314624,2.632981,1.280039,3.221811
ENSG00000285609.1,0,0,0,0,0,0,0,0,0
ENSG00000285610.1,0,0,0,0,0,0,0,0,0
ENSG00000285611.2,0,0,0,0,0,0,0,0,0
ENSG00000285612.1,0,0,0,0,0,0,0.042029,0.039215,0.042464
ENSG00000285613.1,0,0,0,0,0,0,0,0,0
ENSG00000285614.1,0,0.083303,0,0.078698,0,0,0,0.193008,0.092398
ENSG00000285615.1,0,0,0,0,0,0,0,0,0
ENSG00000285616.1,0,0,0,0,0,0,0.018382,0,0
ENSG00000285618.1,0,0,0,0,0.132157,0,0,0,0
ENSG00000285619.1,0.122549,0,0,0,0.258879,0,0.140084,0.143128,0
ENSG00000285620.1,0,0,0,0,0,0,0,0,0.028395
ENSG00000285621.1,0,0.050666,0,0.096262,0.053748,0,0,0,0.055915
ENSG00000285622.2,0.113308,0,0.038165,0,0,0,0,0,0.041306
ENSG00000285623.1,0,0,0,0,0,0,0,0,0
ENSG00000285624.2,2.762626,0.921514,3.348194,0,0,0,0,0,0
ENSG00000285625.1,0,0,0,0,0,0,0.255603,0,0
ENSG00000285626.1,0,0,0,0,0,0,0,0,0
ENSG00000285627.1,0.117157,0.049796,0.033875,0.142742,0.1939,0.170664,0.074886,0.151097,0.109339
ENSG00000285628.1,0.066715,0.15072,0.091485,0.743632,0.975377,0.53388,0.987318,0.343252,1.164974
ENSG00000285629.1,0.676407,0,0,0.536234,0.761729,0,0.171123,0,0
ENSG00000285630.1,0,0.035023,0.06969,0.065212,0,0.033841,0.047448,0,0.263746
ENSG00000285631.1,0,0,0,0,0,0,0,0,0
ENSG00000285632.1,0.550347,0.205302,0.416149,0.194441,0.362783,0.269858,0.311084,0.078961,0.151462
ENSG00000285633.1,0.012579,0.012472,0.013329,0,0,0,0.014058,0.028351,0.041051
ENSG00000285634.3,1.098054,1.309367,0.97001,0.71507,0.684,0.637727,0.738888,0.90754,1.23443
ENSG00000285635.1,0,0,0.18968,0,0,0,9.030279,13.741216,7.534025
ENSG00000285636.2,0.325659,0.11328,0.138734,0.150553,0.095202,0.100498,1.145212,0.72266,0.693109
ENSG00000285637.2,0.105766,0.05668,0.02459,0,0,0,0.027237,0.027503,0.044384
ENSG00000285638.1,0,0,0,0,0,0,0,0,0
ENSG00000285639.1,0,0,0,0,0,0,0.076431,0.025721,0.0744
ENSG00000285640.1,0,0,0,0,0,0,0,0,0
ENSG00000285641.1,5.457029,4.90915,3.781475,1.67908,2.168376,3.066473,7.926604,5.377018,4.378247
ENSG00000285642.1,0,0,0,0,0,0,0,0,1.160346
ENSG00000285643.1,0.141572,0.070424,0.071357,0,0,0,0,0,0
ENSG00000285644.1,0.323411,0.380018,0.320986,0.248565,0.45195,0.11776,1.098214,1.427201,1.669952
ENSG00000285645.1,0,0.038524,0,0,0.035283,0,0,0,0
ENSG00000285646.2,2.280423,3.873093,1.651692,1.727623,2.4521,1.413762,2.172355,3.511677,2.500074
ENSG00000285647.1,0,0,0,0,0,0,0,0,0.144481
ENSG00000285648.1,0,0,0,0,0,0,0,0,0
ENSG00000285649.1,0.30174,0.239259,0.276585,0.257957,0.158542,0.029738,0.102134,0.308255,0.098751
ENSG00000285650.1,0.036557,0.054389,0.055488,0.069274,0.115512,0.018005,0.368142,0.371473,0.517618
ENSG00000285651.1,0.042377,0.042039,0.107181,0.060207,0.089275,0.020867,0.308392,0.505061,0.468383
ENSG00000285652.1,0.0277,0.055174,0.049688,0.016969,0,0.013647,0.108382,0.086761,0.091025
ENSG00000285653.1,0.487163,0,0,0.226887,0,0.068251,0.306679,0.313605,0.306686
ENSG00000285654.1,0,0.115387,0,0,0,0,0,0,0
ENSG00000285655.1,0,0.190684,0,0.333711,0,0,0,0,0
ENSG00000285656.1,0,0,0,0,0,0,0,0,0
ENSG00000285658.1,0.089897,0.095784,0.401673,0,0.335222,0.287904,0.126637,0.134448,0.311494
ENSG00000285659.1,0,0,0,0,0,0,0,0,0
ENSG00000285660.1,0,0,0,0,0,0,0,0,0
ENSG00000285661.1,0.06112,0,0.061705,0.368662,0.439353,0.110914,0.247058,0.417631,0.299817
ENSG00000285662.2,0,0.719468,0.254061,0,0,0,0,0,0
ENSG00000285663.1,0.152008,0.340978,0.184436,1.307787,1.0173,1.076954,0.534656,0.76375,0.609126
ENSG00000285664.2,0.457557,0.31459,0.353742,0.096349,0.155913,0,0.074502,0.048178,0.302791
ENSG00000285665.1,0.406822,1.475351,0.554188,0.125134,0.141191,0.260485,0.924086,0.312638,1.194046
ENSG00000285666.1,0,0,0,0,0,0,0,0,0
ENSG00000285667.1,0.03699,0.257098,0.112138,0.069947,0.233878,0.109131,0.124642,0.042019,0.121341
ENSG00000285668.1,1.091916,0,0.278729,0,0,0,0,0,0
ENSG00000285669.1,0.336954,0.304578,0.188907,0.200925,0.209242,0.144686,0.479533,0.404161,0.691043
ENSG00000285670.1,0,0,0,0,0,0,0,0,0
ENSG00000285671.1,0.069123,0.068638,0.163341,0.196349,0.121356,0.158809,0.463728,0.114896,0.30143
ENSG00000285672.1,0.113889,0.169757,0.114878,0.053701,0.120033,0.055881,0,0.065082,0.312526
ENSG00000285673.1,0,0,0.03689,0,0,0,0,0,0
ENSG00000285674.1,0,0,0,0,0,0,0,0,0
ENSG00000285675.2,0,0,0,0,0,0,0.032795,0,0
ENSG00000285676.3,2.986345,3.734284,3.197335,0.802404,0.207382,0.631965,5.529765,4.846474,0.445934
ENSG00000285677.2,0.105908,0.31671,0,0,0.223626,0.621176,0.10076,0.369114,0.587552
ENSG00000285679.2,0.364384,0.413988,0.382603,0.639603,0.361801,0.366544,0.52799,0.653848,0.28543
ENSG00000285680.2,0,0.030944,0,0,0,0,0,0.051241,0
ENSG00000285681.2,0,0,0,0,0,0,0,0,0
ENSG00000285683.2,0,0,0,0,0,0,0,0,0
ENSG00000285684.1,0.010285,0,0,0.009754,0,0,0,0,0
ENSG00000285685.1,0.3207,0.319239,0.323074,0.226328,0.169177,0.314199,0,0,0.088476
ENSG00000285686.1,0,0,0,0,0,0,0,0,0
ENSG00000285687.1,0,0,0,0,0,0,0,0,0
ENSG00000285688.1,0,0,0,0,0,0,0,0,0
ENSG00000285689.1,0,0,0,0,0,0,0,0,0
ENSG00000285690.1,0,0,0,0,0,0,0,0,0
ENSG00000285691.2,0,0,0,0,0,0,0,0,0
ENSG00000285692.1,0,0,0,0,0.093071,0,0,0,0
ENSG00000285693.2,1.112974,1.348867,1.330326,1.928703,2.608271,2.275985,0.972431,1.219788,1.208565
ENSG00000285694.1,0,0,0,0,0,0,0,0,0
ENSG00000285695.1,0.083972,0,0.054662,0.107962,0.029494,0,0,0.031713,0.152787
ENSG00000285696.1,0,0.767878,0.552999,0.148848,0.348508,0.107514,0.878076,0.511938,0.856229
ENSG00000285697.2,0,0,0,0,0,0,0,0,0
ENSG00000285698.1,0,0,0,0,0,0,0,0,0
ENSG00000285699.1,0.353976,0,1.399679,0,0,0,0,0,0
ENSG00000285700.1,0,0,0,0,0,0,0,0,0
ENSG00000285701.1,0.106537,0.318603,0,0.099957,0,0,0.48551,0.618974,0.945795
ENSG00000285702.1,1.143113,1.118174,1.275285,1.354472,3.643975,3.101082,4.072268,4.416032,5.34672
ENSG00000285703.1,0,0,0,0,0,0,0,0.241031,0
ENSG00000285704.1,0.11901,0.059162,0.120068,0.112241,0.059767,0.17521,0.067143,0.612546,1.242164
ENSG00000285705.1,0,0,0,0.073914,0.082855,0,0.088966,0,0.086636
ENSG00000285706.1,0,0,0.064684,0.151333,0.37081,0.188864,0.78976,0.362833,0.34947
ENSG00000285707.1,0.047872,0.047159,0.02408,0.203426,0.100311,0.046878,0.293331,0.204063,0.311506
ENSG00000285708.1,0.949497,0.973012,1.287407,0.199378,0,0,1.955125,1.132994,2.27234
ENSG00000285709.1,0.250646,0.747195,0.202436,0.18931,0.317068,0,0.169366,0.343126,0.054967
ENSG00000285710.1,0.287822,0.131361,0,0.078289,0,0.111218,0.143407,0.18211,0.133491
ENSG00000285711.1,0,0,0,0,0,0,0,0,0
ENSG00000285712.1,0,0,0,0.038135,0.085046,0.039668,0,0,0
ENSG00000285713.1,0.239299,0.106795,0.244893,0.08698,0.106526,0.401335,0.543629,0.390897,0.225041
ENSG00000285714.1,0,0,0,0,0,0,0,0,0
ENSG00000285715.1,0.192013,1.050889,0.481072,0.541466,0.81124,0.37598,0,0.222522,0.212751
ENSG00000285716.1,0,0,0,0,0,0,0,0,0
ENSG00000285717.1,0,0,0,0,0,0,0,0,0
ENSG00000285718.2,0,0,0,0,0,0,0,0,0
ENSG00000285719.2,0,0,0,0,0,0,0,0,0
ENSG00000285722.1,0,0,0,1.197615,1.550311,1.347002,0.202527,0.146105,0.422468
ENSG00000285723.1,0,0,0,0,0,0,0,0,0
ENSG00000285724.2,0,0,0,0,0,0,0,0,0
ENSG00000285725.1,3.711581,2.769637,4.325312,6.570305,5.064031,5.695831,6.551509,5.953989,6.707196
ENSG00000285726.1,0,0,0,0,0,0,0,0,0
ENSG00000285727.1,0,0.097114,0.098064,0.091538,0,0,0.665017,0.112924,0.215899
ENSG00000285728.3,0.949493,0.731413,0.948064,1.799814,2.389044,2.350548,5.681577,4.573223,4.438245
ENSG00000285729.1,0,0,0,0.209767,0,0,0,0,0
ENSG00000285730.1,0,0.431094,0.072787,0.408052,1.142536,0.28493,0.495843,0.580849,0.39776
ENSG00000285731.1,0,0,0,0,0,0,0,0,0
ENSG00000285732.1,0,0,0,0,0,0,0,0,0
ENSG00000285733.1,0,0,0.028777,0.298775,0.257593,0.189705,0.05072,0.125118,0.098321
ENSG00000285734.1,0,0,0,0,0,0,0,0,0
ENSG00000285735.2,0,0,0,0,0,0,0,0,0
ENSG00000285736.1,0.089666,0,0,0.16857,0,0,0,0,0
ENSG00000285737.1,0.191539,0.205781,0.226158,0.045381,0.016811,0.031453,0.178742,0.037787,0.196972
ENSG00000285738.1,0,0,0,0,0,0,0,0,0
ENSG00000285739.1,0,0,0,0,0,0,0,0,0
ENSG00000285740.1,0,0,0,0,0,0,0,0.032389,0
ENSG00000285741.1,0,0,0,0,0,0,0,0,0
ENSG00000285742.1,0,0,0,0,0,0,0,0.079376,0
ENSG00000285743.1,0,0,0,0,0.064127,0,0,0,0
ENSG00000285744.1,0.605855,0.767878,0.844933,0.114731,0.14891,0.059646,0.068122,0.107573,0.219967
ENSG00000285745.1,0,0,0,0,0,0,0,0,0
ENSG00000285746.1,0,0,0,0,0,0.106276,0.121988,0,0
ENSG00000285747.1,0,0,0.025031,0.023431,0.026071,0,0.027728,0,0.026992
ENSG00000285748.2,0,0,0,0,0,0,0,0,0
ENSG00000285749.3,0.018679,0,0,0,0,0,0.041803,0,0.020346
ENSG00000285750.1,0,0,0,0,0.057125,0,0.03351,0,0
ENSG00000285751.1,0,0.0251,0,0,0,0,0.084929,0,0
ENSG00000285752.1,0.214586,0.299516,0.342662,0.487341,0.42698,0.365133,0.247697,0.373056,0.285086
ENSG00000285753.1,0,0,0,0,0,0,0,0,0
ENSG00000285754.1,0,0,0,0,0,0,0,0,0
ENSG00000285755.2,0,0,0,0,0,0,0,0,0.068298
ENSG00000285756.2,21.078834,21.274984,18.499375,46.455841,57.760422,49.006748,80.167047,81.889427,78.393548
ENSG00000285758.2,0.036193,0.035936,0.050928,0.10267,0,0,0.08129,0,0.079138
ENSG00000285759.1,0.158211,0.158121,0.158488,0,0.334506,0.30794,0,0.186873,0
ENSG00000285760.1,0,0,0,0,0,0,0,0,0
ENSG00000285761.1,0.829965,0.626175,0.604031,0.031402,0,0,0.074519,0.037665,0.14509
ENSG00000285763.1,0.268037,0.299058,0.254297,0.190468,0.052931,0.066017,0.577523,0.586109,0.674801
ENSG00000285764.1,0,0,0,0,0,0,0,0,0
ENSG00000285765.1,0,0,0,0,0,0,0,0,0
ENSG00000285766.1,0,0,0,0,0,0,1.067661,0,0
ENSG00000285768.1,0,0,0.038709,0,0,0,0,0,0
ENSG00000285769.4,0,0,0,0,0,0,0,0,0
ENSG00000285770.1,0.460816,0.11489,0.115765,0,0,0,0,0.671157,0.256158
ENSG00000285771.1,3.188101,1.901663,2.514943,0,0,0,3.138483,2.585656,3.310566
ENSG00000285772.1,0,0.359917,0,0,0,0,1.062318,0.41106,0.523487
ENSG00000285773.1,0.013718,0.013602,0,0,0.014447,0,0.015335,0,0
ENSG00000285774.5,0.449716,0.143886,0.171129,0,0.127306,0.047593,0.108306,0.164047,0.210861
ENSG00000285775.1,0,0,0,0,0,0,0,0,0
ENSG00000285776.1,0,0,0,0,0,0,0,0,0
ENSG00000285777.1,0.450082,0.174613,0.204685,0,0,0,0,0,0
ENSG00000285778.2,0.10576,0.183655,0.080216,0.175198,0.139271,0.052052,0.029633,0.209518,0.057694
ENSG00000285779.1,0.350349,0,0,0,0,0,0,0,0
ENSG00000285780.2,0,0,0,0,0,0,0,0,0
ENSG00000285781.1,0.21646,0.107572,0.163851,0,0,0,0.121988,0.061849,0.178162
ENSG00000285782.2,0,0,0,0,0,0,0,0,0
ENSG00000285783.1,0,0,0,0,0,0,0,0,0.078027
ENSG00000285784.1,0.086773,0.177575,0,0.163182,0.178996,0.169922,0.527607,0.200404,0.575076
ENSG00000285785.1,0,0,0,0,0.120108,0,0,0,0
ENSG00000285786.1,0,0,0,0,0,0,0,0,0
ENSG00000285788.1,0,0,0,0,0,0,0,0,0
ENSG00000285789.1,0,0,0,0,0,0.031971,0,0,0
ENSG00000285790.1,0,0,0,0,0,0,0,0,0
ENSG00000285791.1,0.29943,0.10381,2.782962,0.065636,0.026065,0.052658,0.118866,0.100738,0.185249
ENSG00000285792.1,0.055817,0,0,0,0,0,0,0,0
ENSG00000285793.1,4.889321,4.766788,4.860074,5.130688,6.899394,5.600714,10.282287,9.222116,11.486027
ENSG00000285794.1,0,0,0,0,0,0,0,0,0
ENSG00000285796.1,0.388427,0.399239,0.339396,0.39558,0.338946,0.352305,0.626409,0.534798,0.682365
ENSG00000285797.1,0,0,0,0,0,0,0,0,0
ENSG00000285798.1,0,0,0,0,0,0,0,0,0
ENSG00000285799.2,0,0,0,0,0,0,0,0,0
ENSG00000285800.1,0,0,0.03277,0,0,0,0,0,0
ENSG00000285801.1,0,0,0,0,0,0,0,0,0
ENSG00000285802.1,0.101012,0,0.152964,0,0,0,0,0,0
ENSG00000285803.1,1.327312,0.886513,1.008635,1.088015,1.474566,1.388747,3.475216,5.863893,6.679042
ENSG00000285804.2,0,0,0,0,0.031655,0.066636,0,0,0
ENSG00000285805.1,0,0,0,0,0,0,0,0,0
ENSG00000285806.1,0,0,0,0,0,0,0,0,0
ENSG00000285807.1,0,0,0,0,0,0.525902,0.417402,0,0.203448
ENSG00000285808.1,0,0,0,0,0,0,0,0,0
ENSG00000285809.1,0,0,0,0,0,0,0,0,0
ENSG00000285810.1,0,0,0,0,0,0,0,0,0
ENSG00000285811.1,0,0,0,0,0,0,0,0,0
ENSG00000285812.1,0.318075,0.065381,0.204398,0.363068,0.473944,0,0.94254,0.580526,0.941691
ENSG00000285813.1,0.214301,0.318776,0.23239,0.159588,0.193454,0.06033,0.154056,0.086332,0.066647
ENSG00000285814.1,0,0,0,0,0,0.009288,0,0,0
ENSG00000285815.1,0,0,0.151724,0,0,0,0,0.282673,0
ENSG00000285816.1,0.321617,0,0.276777,0.862376,0.834487,1.103331,0.66092,0.607357,0.907901
ENSG00000285817.1,0,0,0,0,0,0,0,0,0
ENSG00000285818.1,0.049347,0.098067,0,0.13978,0,0,0.166697,0.11264,0.067026
ENSG00000285819.1,0,0,0,0,0,0,0,0,0
ENSG00000285820.1,0.739634,0.352323,0.717828,0,0,0,0,0.033522,0
ENSG00000285821.1,0.044636,0,0,0,0,0,0,0,0.049439
ENSG00000285822.1,0,0,0,0.056369,0,0,0,0,0
ENSG00000285823.1,0,0,0,0,0,0,0.071381,0,0
ENSG00000285824.1,0,0,0,0,0,0,0,0,0
ENSG00000285825.2,0.830575,0.994524,0.893577,1.968707,1.638038,1.383677,0.34726,0.713047,0.680145
ENSG00000285826.1,0,0,0,0,0,0,0,0,0
